numero_leccion,titulo,url,descripcion,ejemplos_codigo,categoria
167,K-means,https://www.w3schools.com/python/python_ml_k-means.asp,"Machine Learning - K-means
K-means
K-means is an unsupervised learning method for clustering data points. The algorithm iteratively divides data points into K clusters by minimizing the variance in each cluster.
Here, we will show you how to estimate the best value for K using the elbow method, then use K-means clustering to group the data points into clusters.
How does it work?","import matplotlib.pyplot as pltx = [4, 5, 10, 4, 
  3, 11, 14 , 6, 10, 12]y = [21, 19, 24, 17, 16, 25, 24, 22, 21, 21]plt.scatter(x, y)plt.show()
---
from sklearn.cluster import KMeansdata = list(zip(x, y))inertias = []for i in range(1,11):kmeans = KMeans(n_clusters=i)kmeans.fit(data)inertias.append(kmeans.inertia_)plt.plot(range(1,11), inertias, marker='o')plt.title('Elbow method')plt.xlabel('Number of clusters')plt.ylabel('Inertia')plt.show()
---
kmeans = KMeans(n_clusters=2)kmeans.fit(data)plt.scatter(x, y, c=kmeans.labels_)plt.show()",Python Avanzado
168,Bootstrap Aggregation,https://www.w3schools.com/python/python_ml_bagging.asp,"Machine Learning - Bootstrap Aggregation (Bagging)
Bagging
Methods such as Decision Trees, can be prone to overfitting on the training set which can lead to wrong predictions on new data.
Bootstrap Aggregation (bagging) is a ensembling method that attempts to resolve overfitting for classification or regression problems. Bagging aims to improve the accuracy and performance of machine learning algorithms. It does this by taking random subsets of an original dataset, with replacement, and fits eit","from sklearn import datasetsfrom sklearn.model_selection import train_test_splitfrom sklearn.metrics import accuracy_scorefrom sklearn.tree import DecisionTreeClassifierdata = datasets.load_wine(as_frame = True)X = data.datay = data.targetX_train, X_test, y_train, y_test = train_test_split(X, y, test_size = 0.25, random_state = 22)dtree = DecisionTreeClassifier(random_state = 22)dtree.fit(X_train,y_train)y_pred = dtree.predict(X_test)print(""Train data accuracy:"",accuracy_score(y_true = y_train, y_pred = dtree.predict(X_train)))print(""Test data accuracy:"",accuracy_score(y_true = y_test, y_pred = y_pred))
---
import matplotlib.pyplot as pltfrom sklearn import datasetsfrom sklearn.model_selection import train_test_splitfrom sklearn.metrics import accuracy_scorefrom sklearn.ensemble import BaggingClassifierdata = datasets.load_wine(as_frame = True)X = data.datay = data.targetX_train, X_test, y_train, y_test = train_test_split(X, y, test_size = 0.25, random_state = 22)estimator_range = [2,4",Python Avanzado
169,Cross Validation,https://www.w3schools.com/python/python_ml_cross_validation.asp,"Machine Learning - Cross Validation
Cross Validation
When adjusting models we are aiming to increase overall model performance on unseen data. Hyperparameter tuning can lead to much better performance on test sets. However, optimizing parameters to the test set can lead information leakage causing the model to preform worse on unseen data. To correct for this we can perform cross validation.
To better understand CV, we will be performing different methods on the iris dataset. Let us first load i","from sklearn import datasetsfrom sklearn.tree import DecisionTreeClassifierfrom sklearn.model_selection import KFold, cross_val_scoreX, y = datasets.load_iris(return_X_y=True)clf = DecisionTreeClassifier(random_state=42)k_folds = KFold(n_splits = 5)scores = cross_val_score(clf, X, y, cv = k_folds)print(""Cross Validation Scores: "", scores)print(""Average CV Score: "", scores.mean())print(""Number of CV Scores used in Average: "", len(scores))
---
from sklearn import datasetsfrom sklearn.tree import DecisionTreeClassifierfrom sklearn.model_selection import StratifiedKFold, cross_val_scoreX, y = datasets.load_iris(return_X_y=True)clf = DecisionTreeClassifier(random_state=42)sk_folds = StratifiedKFold(n_splits = 5)scores = cross_val_score(clf, X, y, cv = sk_folds)print(""Cross Validation Scores: "", scores)print(""Average CV Score: "", scores.mean())print(""Number of CV Scores used in Average: "", len(scores))
---
from sklearn import datasetsfrom sklearn.tree import DecisionTreeClassifierfrom sklear",Python Avanzado
170,AUC - ROC Curve,https://www.w3schools.com/python/python_ml_auc_roc.asp,"Machine Learning - AUC - ROC Curve
AUC - ROC Curve
In classification, there are many different evaluation metrics. The most popular isaccuracy, which measures how often the model is correct. This is a great metric because it is easy to understand and getting the most correct guesses is often desired. There are some cases where you might consider using another evaluation metric.
Another common metric isAUC, area under the receiver operating characteristic (ROC) curve.
The Reciever operating chara","import numpy as npfrom sklearn.metrics import accuracy_score, confusion_matrix, roc_auc_score, roc_curven = 10000ratio = .95n_0 = int((1-ratio) * n)n_1 = int(ratio * n)y = np.array([0] * n_0 + [1] * n_1)# below are the probabilities obtained from a hypothetical model that always predicts the majority class# probability of predicting class 1 is going to be 100%y_proba = np.array([1]*n)y_pred = y_proba > .5print(f'accuracy score: {accuracy_score(y, y_pred)}')cf_mat = confusion_matrix(y, y_pred)print('Confusion matrix')print(cf_mat)print(f'class 0 accuracy: {cf_mat[0][0]/n_0}')print(f'class 1 accuracy: {cf_mat[1][1]/n_1}')
---
# below are the probabilities obtained from a hypothetical model that doesn't always predict the modey_proba_2 = np.array(np.random.uniform(0, .7, n_0).tolist() +np.random.uniform(.3, 1,  n_1).tolist())y_pred_2 = y_proba_2 > .5print(f'accuracy score: {accuracy_score(y, y_pred_2)}')cf_mat = confusion_matrix(y, y_pred_2)print('Confusion matrix')print(cf_mat)print(f'cl",Python Avanzado
171,K-nearest neighbors,https://www.w3schools.com/python/python_ml_knn.asp,"Machine Learning - K-nearest neighbors (KNN)
KNN
KNN is a simple, supervised machine learning (ML) algorithm that can be used for classification or regression tasks - and is also frequently used in missing value imputation. It is based on the idea that the observations closest to a given data point are the most ""similar"" observations in a data set, and we can therefore classify unforeseen points based on the values of the closest existing points. By choosingK, the user can select the number of n","import matplotlib.pyplot as pltx = [4, 5, 10, 4, 3, 11, 14 , 8, 10, 12]y = [21, 19, 24, 17, 16, 25, 24, 22, 21, 21]classes = [0, 0, 1, 0, 0, 1, 1, 0, 1, 1]plt.scatter(x, y, c=classes)plt.show()
---
new_x = 8new_y = 21new_point = [(new_x, new_y)]prediction = knn.predict(new_point)plt.scatter(x + [new_x], y + [new_y], c=classes + [prediction[0]])plt.text(x=new_x-1.7, y=new_y-0.7, s=f""new point, class: {prediction[0]}"")plt.show()
---
knn = KNeighborsClassifier(n_neighbors=5)knn.fit(data, classes)prediction = knn.predict(new_point)plt.scatter(x + [new_x], y + [new_y], c=classes + [prediction[0]])plt.text(x=new_x-1.7, y=new_y-0.7, s=f""new point, class: {prediction[0]}"")plt.show()",Python Avanzado
172,Python DSA,https://www.w3schools.com/python/python_dsa.asp,"DSA with Python
Data Structuresis about how data can be stored in different structures.
Algorithmsis about how to solve different problems, often by searching through and manipulating data structures.
UnderstandingDSAhelps you to find the best combination ofData StructuresandAlgorithmsto create more efficient code.
Data Structures",,Python Avanzado
173,Lists and Arrays,https://www.w3schools.com/python/python_dsa_lists.asp,"PythonLists and Arrays
In Python, lists are the built-in data structure that serves as a dynamic array.
Lists are ordered, mutable, and can contain elements of different types.
Lists
A list is a built-in data structure in Python, used to store multiple elements.","# Empty listx = []# List with initial valuesy = [1, 2, 3, 4, 5]# List with mixed typesz = [1, ""hello"", 3.14, True]
---
x = [9, 12, 7, 4, 11]# Add element:x.append(8)# Sort list ascending:x.sort()
---
my_array = [7, 12, 9, 4, 11, 8]minVal = my_array[0]for i in my_array:if i < minVal:minVal = iprint('Lowest value:', minVal)",Python Avanzado
174,Stacks,https://www.w3schools.com/python/python_dsa_stacks.asp,"Stacks with Python
A stack is a linear data structure that follows the Last-In-First-Out (LIFO) principle.
Think of it like a stack of pancakes - you can only add or remove pancakes from the top.
Stacks
A stack is a data structure that can hold many elements, and the last element added is the first one to be removed.","stack = []# Pushstack.append('A')stack.append('B')stack.append('C')print(""Stack: "", stack)# PeektopElement = stack[-1]print(""Peek: "", topElement)# PoppoppedElement = stack.pop()print(""Pop: "", poppedElement)# Stack after Popprint(""Stack after Pop: "", stack)# isEmptyisEmpty = not bool(stack)print(""isEmpty: "", isEmpty)# Sizeprint(""Size: "",len(stack))
---
class Stack:def __init__(self):self.stack = []def push(self, element):self.stack.append(element)def pop(self):if self.isEmpty():return ""Stack is empty""return self.stack.pop()def peek(self):if self.isEmpty():return ""Stack is empty""return self.stack[-1]def isEmpty(self):return len(self.stack) == 0def size(self):return len(self.stack)# Create a stackmyStack = Stack()myStack.push('A')myStack.push('B')myStack.push('C')print(""Stack: "", myStack.stack)print(""Pop: "", myStack.pop())print(""Stack after Pop: "", myStack.stack)print(""Peek: "", myStack.peek())print(""isEmpty: "", myStack.isEmpty())print(""Size: "", myStack.size())
---
class Node:def __init__(",Python Avanzado
175,Queues,https://www.w3schools.com/python/python_dsa_queues.asp,"Queues with Python
A queue is a linear data structure that follows the First-In-First-Out (FIFO) principle.
Queues
Think of a queue as people standing in line in a supermarket.
The first person to stand in line is also the first who can pay and leave the supermarket.","queue = []# Enqueuequeue.append('A')queue.append('B')queue.append('C')print(""Queue: "", queue)# PeekfrontElement = queue[0]print(""Peek: "", frontElement)# DequeuepoppedElement = queue.pop(0)print(""Dequeue: "", poppedElement)print(""Queue after Dequeue: "", queue)# isEmptyisEmpty = not bool(queue)print(""isEmpty: "", isEmpty)# Sizeprint(""Size: "", len(queue))
---
class Queue:def __init__(self):self.queue = []def enqueue(self, element):self.queue.append(element)def dequeue(self):if self.isEmpty():return ""Queue is empty""return self.queue.pop(0)def peek(self):if self.isEmpty():return ""Queue is empty""return self.queue[0]def isEmpty(self):return len(self.queue) == 0def size(self):return len(self.queue)# Create a queuemyQueue = Queue()myQueue.enqueue('A')myQueue.enqueue('B')myQueue.enqueue('C')print(""Queue: "", myQueue.queue)print(""Peek: "", myQueue.peek())print(""Dequeue: "", myQueue.dequeue())print(""Queue after Dequeue: "", myQueue.queue)print(""isEmpty: "", myQueue.isEmpty())print(""Size: "", myQueue.size(",Python Avanzado
176,Linked Lists,https://www.w3schools.com/python/python_dsa_linkedlists.asp,"Linked Lists with Python
ALinked Listis, as the word implies, a list where the nodes are linked together. Each node contains data and a pointer. The way they are linked together is that each node points to where in the memory the next node is placed.
Linked Lists
A linked list consists of nodes with some sort of data, and a pointer, or link, to the next node.
Linked Lists vs Arrays","class Node:def __init__(self, data):self.data = dataself.next = Nonedef traverseAndPrint(head):currentNode = headwhile currentNode:print(currentNode.data, end="" -> "")currentNode = currentNode.nextprint(""null"")node1 = Node(7)node2 = Node(11)node3 = Node(3)node4 = Node(2)node5 = Node(9)node1.next = node2node2.next = node3node3.next = node4node4.next = node5traverseAndPrint(node1)
---
class Node:def __init__(self, data):self.data = dataself.next = Nonedef findLowestValue(head):minValue = head.datacurrentNode = head.nextwhile currentNode:if currentNode.data < minValue:minValue = currentNode.datacurrentNode = currentNode.nextreturn minValuenode1 = Node(7)node2 = Node(11)node3 = Node(3)node4 = Node(2)node5 = Node(9)node1.next = node2node2.next = node3node3.next = node4node4.next = node5print(""The lowest value in the linked list is:"", findLowestValue(node1))
---
class Node:def __init__(self, data):self.data = dataself.next = Nonedef traverseAndPrint(head):currentNode = headwhile currentNode:p",Python Avanzado
177,Hash Tables,https://www.w3schools.com/python/python_dsa_hashtables.asp,"Hash Tables with Python
Hash Table
A Hash Table is a data structure designed to be fast to work with.
The reason Hash Tables are sometimes preferred instead of arrays or linked lists is because searching for, adding, and deleting data can be done really quickly, even for large amounts of data.
In aLinked List, finding a person ""Bob"" takes time because we would have to go from one node to the next, checking each node, until the node with ""Bob"" is found.","my_list = [None, None, None, None, None, None, None, None, None, None]
---
def hash_function(value):sum_of_chars = 0for char in value:sum_of_chars += ord(char)return sum_of_chars % 10print(""'Bob' has hash code:"", hash_function('Bob'))
---
def add(name):index = hash_function(name)my_list[index] = nameadd('Bob')print(my_list)",Python Avanzado
178,Trees,https://www.w3schools.com/python/python_dsa_trees.asp,"PythonTrees
A tree is a hierarchical data structure consisting of nodes connected by edges.
Each node contains a value and references to its child nodes.
Trees
The Tree data structure is similar toLinked Listsin that each node contains data and can be linked to other nodes.",,Python Avanzado
179,Binary Trees,https://www.w3schools.com/python/python_dsa_binarytrees.asp,"PythonBinary Trees
A tree is a hierarchical data structure consisting of nodes connected by edges.
Each node contains a value and references to its child nodes.
Binary Trees
A Binary Tree is a type of tree data structure where each node can have a maximum of two child nodes, a left child node and a right child node.","class TreeNode:def __init__(self, data):self.data = dataself.left = Noneself.right = Noneroot = TreeNode('R')nodeA = TreeNode('A')nodeB = TreeNode('B')nodeC = TreeNode('C')nodeD = TreeNode('D')nodeE = TreeNode('E')nodeF = TreeNode('F')nodeG = TreeNode('G')root.left = nodeAroot.right = nodeBnodeA.left = nodeCnodeA.right = nodeDnodeB.left = nodeEnodeB.right = nodeFnodeF.left = nodeG# Testprint(""root.right.left.data:"", root.right.left.data)
---
def preOrderTraversal(node):if node is None:returnprint(node.data, end="", "")preOrderTraversal(node.left)preOrderTraversal(node.right)
---
def inOrderTraversal(node):if node is None:returninOrderTraversal(node.left)print(node.data, end="", "")inOrderTraversal(node.right)",Python Avanzado
180,Binary Search Trees,https://www.w3schools.com/python/python_dsa_binarysearchtrees.asp,"PythonBinary Search Trees
ABinary Search Treeis a Binary Tree where every node's left child has a lower value, and every node's right child has a higher value.
A clear advantage with Binary Search Trees is that operations like search, delete, and insert are fast and done without having to shift values in memory.
Binary Search Trees
A Binary Search Tree (BST) is a type ofBinary Tree data structure, where the following properties must be true for any node ""X"" in the tree:","class TreeNode:def __init__(self, data):self.data = dataself.left = Noneself.right = Nonedef inOrderTraversal(node):if node is None:returninOrderTraversal(node.left)print(node.data, end="", "")inOrderTraversal(node.right)root = TreeNode(13)node7 = TreeNode(7)node15 = TreeNode(15)node3 = TreeNode(3)node8 = TreeNode(8)node14 = TreeNode(14)node19 = TreeNode(19)node18 = TreeNode(18)root.left = node7root.right = node15node7.left = node3node7.right = node8node15.left = node14node15.right = node19node19.left = node18# TraverseinOrderTraversal(root)
---
def search(node, target):if node is None:return Noneelif node.data == target:return nodeelif target < node.data:return search(node.left, target)else:return search(node.right, target)# Search for a valueresult = search(root, 13)if result:print(f""Found the node with value: {result.data}"")else:print(""Value not found in the BST."")
---
def insert(node, data):if node is None:return TreeNode(data)else:if data < node.data:node.left = insert(node.left, da",Python Avanzado
181,AVL Trees,https://www.w3schools.com/python/python_dsa_avltrees.asp,"PythonAVL Trees
TheAVLTree is a type of Binary Search Tree named after two Soviet inventors GeorgyAdelson-Velsky and EvgeniiLandis who invented the AVL Tree in 1962.
AVL trees are self-balancing, which means that the tree height is kept to a minimum so that a very fast runtime is guaranteed for searching, inserting and deleting nodes, with time complexity \(O( \log n)\).
AVL Trees
The only difference between a regularBinary Search Treeand an AVL Tree is that AVL Trees do rotation operations in a","class TreeNode:def __init__(self, data):self.data = dataself.left = Noneself.right = Noneself.height = 1def getHeight(node):if not node:return 0return node.heightdef getBalance(node):if not node:return 0return getHeight(node.left) - getHeight(node.right)def rightRotate(y):print('Rotate right on node',y.data)x = y.leftT2 = x.rightx.right = yy.left = T2y.height = 1 + max(getHeight(y.left), getHeight(y.right))x.height = 1 + max(getHeight(x.left), getHeight(x.right))return xdef leftRotate(x):print('Rotate left on node',x.data)y = x.rightT2 = y.lefty.left = xx.right = T2x.height = 1 + max(getHeight(x.left), getHeight(x.right))y.height = 1 + max(getHeight(y.left), getHeight(y.right))return ydef insert(node, data):if not node:return TreeNode(data)if data < node.data:node.left = insert(node.left, data)elif data > node.data:node.right = insert(node.right, data)# Update the balance factor and balance the treenode.height = 1 + max(getHeight(node.left), getHeight(node.right))balance = getBalance(n",Python Avanzado
182,Graphs,https://www.w3schools.com/python/python_dsa_graphs.asp,"PythonGraphs
Graphs
A Graph is a non-linear data structure that consists of vertices (nodes) and edges.
A vertex, also called a node, is a point or an object in the Graph, and an edge is used to connect two vertices with each other.
Graphs are non-linear because the data structure allows us to have different paths to get from one vertex to another, unlike with linear data structures like Arrays or Linked Lists.",,Python Avanzado
183,Linear Search,https://www.w3schools.com/python/python_dsa_linearsearch.asp,"Linear Search with Python
Linear Search
Linear search (or sequential search) is the simplest search algorithm. It checks each element one by one.

{{ msgDone }}","mylist = [3, 7, 2, 9, 5, 1, 8, 4, 6]if 4 in mylist:print(""Found!"")else:print(""Not found!"")
---
def linearSearch(arr, targetVal):for i in range(len(arr)):if arr[i] == targetVal:return ireturn -1mylist = [3, 7, 2, 9, 5, 1, 8, 4, 6]x = 4result = linearSearch(mylist, x)if result != -1:print(""Found at index"", result)else:print(""Not found"")",Python Avanzado
184,Binary Search,https://www.w3schools.com/python/python_dsa_binarysearch.asp,"Binary Search with Python
Binary Search
The Binary Search algorithm searches through asortedarray and returns the index of the value it searches for.
{{ msgDone }}
Run the simulation to see how the Binary Search algorithm works.","[ 2, 3, 7, 7, 11, 15, 25]
---
[ 2, 3, 7,7, 11, 15, 25]
---
[ 2, 3, 7, 7, 11,15, 25]",Python Avanzado
185,Bubble Sort,https://www.w3schools.com/python/python_dsa_bubblesort.asp,"Bubble Sort with Python
Bubble Sort
Bubble Sort is an algorithm that sorts an array from the lowest value to the highest value.
Run the simulation to see how it looks like when the Bubble Sort algorithm sorts an array of values. Each value in the array is represented by a column.
The word 'Bubble' comes from how this algorithm works, it makes the highest values 'bubble up'.","[7, 12, 9, 11, 3]
---
[7, 12,9, 11, 3]
---
[7,12, 9,11, 3]",Python Avanzado
186,Selection Sort,https://www.w3schools.com/python/python_dsa_selectionsort.asp,"Selection Sort with Python
Selection Sort
The Selection Sort algorithm finds the lowest value in an array and moves it to the front of the array.
The algorithm looks through the array again and again, moving the next lowest values to the front, until the array is sorted.
How it works:","[ 7, 12, 9, 11, 3]
---
[ 7, 12, 9, 11,3]
---
[3, 7, 12, 9, 11]",Python Avanzado
187,Insertion Sort,https://www.w3schools.com/python/python_dsa_insertionsort.asp,"Insertion Sort with Python
Insertion Sort
The Insertion Sort algorithm uses one part of the array to hold the sorted values,
  and the other part of the array to hold values that are not sorted yet.
The algorithm takes one value at a time from the unsorted part of the array and puts it into the right place in the sorted part of the array, until the array is sorted.
How it works:","[ 7, 12, 9, 11, 3]
---
[7, 12, 9, 11, 3]
---
[ 7,12, 9, 11, 3]",Python Avanzado
188,Quick Sort,https://www.w3schools.com/python/python_dsa_quicksort.asp,"DSAQuicksortwith Python
Quicksort
As the name suggests, Quicksort is one of the fastest sorting algorithms.
The Quicksort algorithm takes an array of values, chooses one of the values as the 'pivot' element, and moves the other values so that lower values are on the left of the pivot element, and higher values are on the right of it.
In this tutorial the last element of the array is chosen to be the pivot element, but we could also have chosen the first element of the array, or any element in th","[ 11, 9, 12, 7, 3]
---
[ 11, 9, 12, 7,3]
---
[3, 9, 12, 7,11]",Python Avanzado
189,Counting Sort,https://www.w3schools.com/python/python_dsa_countingsort.asp,"DSACounting Sortwith Python
Counting Sort
The Counting Sort algorithm sorts an array by counting the number of times each value occurs.
Run the simulation to see how 17 integer values from 1 till 5 are sorted using Counting Sort.
Counting Sort does not compare values like the previous sorting algorithms we have looked at, and only works on non negative integers.","myArray = [ 2, 3, 0, 2, 3, 2]
---
myArray = [ 2, 3, 0, 2, 3, 2]countArray = [ 0, 0, 0, 0]
---
myArray = [2, 3, 0, 2, 3, 2]countArray = [ 0, 0,1, 0]",Python Avanzado
190,Radix Sort,https://www.w3schools.com/python/python_dsa_radixsort.asp,"DSARadix Sortwith Python
Radix Sort
The Radix Sort algorithm sorts an array by individual digits, starting with the least significant digit (the rightmost one).
Click the button to do Radix Sort, one step (digit) at a time.
The radix (or base) is the number of unique digits in a number system. In the decimal system we normally use, there are 10 different digits from 0 till 9.","myArray = [ 33, 45, 40, 25, 17, 24]radixArray = [ [], [], [], [], [], [], [], [], [], [] ]
---
myArray = [ 33, 45, 40, 25, 17, 24]radixArray = [ [], [], [], [], [], [], [], [], [], [] ]
---
myArray = [ ]radixArray = [ [40], [], [], [33], [24], [45, 25], [], [17], [], [] ]",Python Avanzado
191,Merge Sort,https://www.w3schools.com/python/python_dsa_mergesort.asp,"DSAMerge Sortwith Python
Merge Sort
The Merge Sort algorithm is a divide-and-conquer algorithm that sorts an array by first breaking it down into smaller arrays, and then building the array back together the correct way so that it is sorted.
Divide:The algorithm starts with breaking up the array into smaller and smaller pieces until one such sub-array only consists of one element.
Conquer:The algorithm merges the small pieces of the array back together by putting the lowest values first, resulti","[ 12, 8, 9, 3, 11, 5, 4][ 12, 8, 9] [ 3, 11, 5, 4][ 12] [ 8, 9] [ 3, 11, 5, 4][ 12] [ 8] [ 9] [ 3, 11, 5, 4]
---
[ 12] [8,9] [ 3, 11, 5, 4]
---
[8,9,12] [ 3, 11, 5, 4]",Python Avanzado
192,MySQL Get Started,https://www.w3schools.com/python/python_mysql_getstarted.asp,"PythonMySQL
Python can be used in database applications.
One of the most popular databases is MySQL.
MySQL Database
To be able to experiment with the code examples in this tutorial, you should 
have MySQL installed on your computer.","C:\Users\Your Name\AppData\Local\Programs\Python\Python36-32\Scripts>python -m pip install 
  mysql-connector-python
---
import mysql.connector
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"")print(mydb)",Python Avanzado
193,MySQL Create Database,https://www.w3schools.com/python/python_mysql_create_db.asp,"Python MySQLCreate Database
Creating a Database
To create a database in MySQL, use the ""CREATE DATABASE"" statement:
Example
create a database named ""mydatabase"":","import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"")mycursor = mydb.cursor()mycursor.execute(""CREATE DATABASE 
  mydatabase"")
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"")mycursor = mydb.cursor()mycursor.execute(""SHOW DATABASES"")for x in mycursor:print(x)
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")",Python Avanzado
194,MySQL Create Table,https://www.w3schools.com/python/python_mysql_create_table.asp,"Python MySQLCreate Table
Creating a Table
To create a table in MySQL, use the ""CREATE TABLE"" statement.
Make sure you define the name of the database when you create the connection
Example","import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()mycursor.execute(""CREATE TABLE customers (name VARCHAR(255), 
  address VARCHAR(255))"")
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()mycursor.execute(""SHOW TABLES"")for x in mycursor:print(x)
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()mycursor.execute(""CREATE TABLE customers (id INT AUTO_INCREMENT 
  PRIMARY KEY, name VARCHAR(255), 
  address VARCHAR(255))"")",Python Avanzado
195,MySQL Insert,https://www.w3schools.com/python/python_mysql_insert.asp,"Python MySQLInsert Into Table
Insert Into Table
To fill a table in MySQL, use the ""INSERT INTO"" statement.
Example
Insert a record in the ""customers"" table:","import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()sql = ""INSERT INTO customers (name, 
  address) VALUES (%s, %s)""val = (""John"", ""Highway 21"")mycursor.execute(sql, 
  val)mydb.commit()print(mycursor.rowcount, ""record inserted."")
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()sql = ""INSERT INTO customers (name, 
  address) VALUES (%s, %s)""val = [('Peter', 'Lowstreet 4'),('Amy', 'Apple st 652'),('Hannah', 'Mountain 21'),('Michael', 'Valley 345'),('Sandy', 'Ocean blvd 2'),('Betty', 'Green Grass 1'),('Richard', 'Sky st 331'),('Susan', 'One way 98'),('Vicky', 'Yellow Garden 2'),('Ben', 'Park Lane 38'),('William', 'Central st 954'),('Chuck', 'Main Road 989'),('Viola', 'Sideway 1633')]mycursor.executemany(sql, val)mydb.commit()print(mycursor.rowcount, ""was inserted."")
-",Python Avanzado
196,MySQL Select,https://www.w3schools.com/python/python_mysql_select.asp,"Python MySQLSelect From
Select From a Table
To select from a table in MySQL, use the ""SELECT"" statement:
Example
Select all records from the ""customers"" table, and display the 
  result:","import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = 
  mydb.cursor()mycursor.execute(""SELECT * FROM customers"")myresult = mycursor.fetchall()for x in myresult:print(x)
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()mycursor.execute(""SELECT name, 
  address FROM 
  customers"")myresult = mycursor.fetchall()for x in myresult:print(x)
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = 
  mydb.cursor()mycursor.execute(""SELECT * FROM customers"")myresult = mycursor.fetchone()print(myresult)",Python Avanzado
197,MySQL Where,https://www.w3schools.com/python/python_mysql_where.asp,"Python MySQLWhere
Select With a Filter
When selecting records from a table, you can filter the selection by using 
the ""WHERE"" statement:
Example
Select record(s) where the address is ""Park Lane 38"":
  result:","import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = 
  mydb.cursor()sql = ""SELECT * FROM customers WHERE address ='Park Lane 
  38'""mycursor.execute(sql)myresult = mycursor.fetchall()for x in myresult:print(x)
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()sql = ""SELECT * FROM customers WHERE address 
  LIKE '%way%'""mycursor.execute(sql)myresult = mycursor.fetchall()for x in myresult:print(x)
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()sql = ""SELECT * FROM customers WHERE 
  address = %s""adr = (""Yellow Garden 2"", )mycursor.execute(sql, adr)myresult = mycursor.fetchall()for x in myresult:print(x)",Python Avanzado
198,MySQL Order By,https://www.w3schools.com/python/python_mysql_orderby.asp,"Python MySQLOrder By
Sort the Result
Use the ORDER BY statement to sort the result in ascending or descending 
order.
The ORDER BY keyword sorts the result ascending by default. To sort the 
result in descending order, use the DESC keyword.
Example","import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = 
  mydb.cursor()sql = ""SELECT * FROM customers ORDER BY name""mycursor.execute(sql)myresult = mycursor.fetchall()for x in myresult:print(x)
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()sql = ""SELECT * FROM customers ORDER BY 
  name DESC""mycursor.execute(sql)myresult = mycursor.fetchall()for x in myresult:print(x)",Python Avanzado
199,MySQL Delete,https://www.w3schools.com/python/python_mysql_delete.asp,"Python MySQLDelete From By
Delete Record
You can delete records from an existing table by using the ""DELETE FROM"" statement:
Example
Delete any record where the address is ""Mountain 21"":","import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = 
  mydb.cursor()sql = ""DELETE FROM customers WHERE address = 
  'Mountain 21'""mycursor.execute(sql)mydb.commit()print(mycursor.rowcount, ""record(s) deleted"")
---
import mysql.connectormydb = mysql.connector.connect(host=""localhost"",user=""yourusername"",password=""yourpassword"",database=""mydatabase"")mycursor = mydb.cursor()sql = ""DELETE FROM customers WHERE address = 
  %s""adr = (""Yellow Garden 2"", )mycursor.execute(sql, adr)mydb.commit()print(mycursor.rowcount, ""record(s) deleted"")",Python Avanzado
